Josh.0.0	¶ The seconde parte of the Byble
Josh.0.0	¶ The boke of Iosua whom the the Hebrues call Iehosua.
Josh.1.1	After the death of Moses the seruaunt of the Lorde, it happened also that the Lorde spake vnto Iosua the sonne of Nun Moses minister saying:
Josh.1.2	Moses my seruaunt is deed. Now therfore vp Ꟶ goo ouer Iordan: thou Ꟶ all this people, vnto the lande the whych I geue vnto the children of Israel.
Josh.1.3	All the places that the sooles of youre fete shall treade vpon, haue I geuen you, as I sayde vnto Moses:
Josh.1.4	from the wildernes Ꟶ this Libanon vnto the greate ryuer Euphrates: all the lande of the Hethites, euen vnto the great see towarde the going downe of the sonne, shalbe youre coaste.
Josh.1.5	There shall not a man be able to withstande that all the dayes of thy lyfe. For as I was with Moses, so will I be with the and will not fayll the, nor forsake the.
Josh.1.6	Be strong therfore and bolde: for vnto this people shalt thou deuyde the lande which I sware vnto their fathers to geue them.
Josh.1.7	Onely be thou strong Ꟶ as bolde as thou canst, that thou mayest obserue Ꟶ do according to all the lawe, which Moses my seruaunt commaunded the. Tourne therfrom nether to the right hand, nor to the lefte: that thou mayste do wysely in all thou takest in hande:
Josh.1.8	let not the boke of this lawe departe out of thy mouthe: But recorde therin daye Ꟶ night that thou mayst obserue, Ꟶ do according to all that is written therin. For then shalt thou make thy waye prosperouse, and then thou shalt do wysely.
Josh.1.9	Haue not I commaunded the, that thou shuldest be stronge Ꟶ hardye Ꟶ not feare ner be faynt harted? For I the Lord thy God am with the, whether soeuer thou goest.
Josh.1.10	Then Iosua commaunded the officers of the people, sayinge:
Josh.1.11	Goo thorowe the myddes of the hoste, Ꟶ comaunde the people, saying: prepare you vitayles: for after thre dayes ye shall passe ouer this Iordan, to goo in Ꟶ enioye the lande which the Lord youre God geueth you, to possesse it.
Josh.1.12	And vnto the Rubenites, Gadites, Ꟶ half the trybe of Manasses spake Iosua saying:
Josh.1.13	Remember the worde, which Moses the seruaunt of the Lorde commaunded you, sayinge: the Lorde youre God hathe geuen you reast, Ꟶ hathe geuen you this land.
Josh.1.14	Youre wyues, youre children, and youre catell shall remayne in the lande which Moses gaue you on this syde Iordan: But ye shall go before youre brethren armyd, all that be men of warre, and helpe them
Josh.1.15	vntill the Lorde haue geuen youre brethren reast, as he hathe you, and vntill they also haue obtayned the lande, which the Lorde youre God geueth them. And then shall ye retourne vnto the lande of youre possession Ꟶ enioye it, which lande Moses the Lordes seruaunt gaue you on this syde Iordan towarde the sonne rysynge.
Josh.1.16	And they answered Iosua sayinge: All that thou hast commaunded vs, we will do, and whether soeuer thou sendest vs, we wyll go.
Josh.1.17	According as we obeyed Moses in all thinges, so wyll we obeye the: onlye the Lorde thy God be with the as he was with Moses.
Josh.1.18	And whosoeuer he be that doth dysobeye thy mouth, and will not herken vnto thy wordes in all that thou commaundest him, let him dye: Onlye be strong and of good courage.
Josh.2.1	And Iosua the sonne of Nun sent out of Settim two men to spye secretlye, sayinge: go Ꟶ vewe the lande and also Iericho. And they went, and came into a harlotes house, named Rahab, Ꟶ lodged there.
Josh.2.2	And it was tolde the kynge of Iericho, and sayd: Beholde, there came men in hyther to nyght, of the children of Israel, to spye out the countrey.
Josh.2.3	And the kyng of Iericho sent vnto Rahab saying: brynge forth the men that are come to the, Ꟶ which are entred into thyne house: for they be come to searche out all the lande.
Josh.2.4	And the woman toke the two men Ꟶ hid them. And sayde thus: in dede there came men vnto me, but I wist not whence they were.
Josh.2.5	And aboute the tyme of the shuttynge of the gate when it was darcke, the men went out, whether the men went I wot not: folowe ye after them quycklye, Ꟶ ye shall ouer take them.
Josh.2.6	But she brought them vp to the rooffe of the house, and hydd them wt the stalckes of flaxe, which she had lyinge abroade vpon the rooffe.
Josh.2.7	And the men of the cytye pursued after them, the waye to Iordan, euen vnto the ferie, and as sone as they which pursued after them were gone out, they shutt the gate.
Josh.2.8	And or euer they were a slepe, she came vp vnto them vpon the rooffe,
Josh.2.9	Ꟶ sayde vnto the men: I knowe, that the Lorde hathe geuen you the lande for the feare of you is fallen vpon vs, Ꟶ the enhabiters of the land faynt at the presence of you.
Josh.2.10	For we haue heard, how the Lorde dried vp the water of the redd see before you when you came out of Egypte, Ꟶ what you dyd vnto the two kynges of the Amorites, that were on the other side Iordan Sehon, Ꟶ Og, whom ye vtterlye destroyed.
Josh.2.11	And as sone as we had heard these thynges oure hertes dyd fainte. And there remayned no moare courage in any man at the presence of you. For the Lord youre God, he is the God in heauen aboue, Ꟶ on the erth benethe.
Josh.2.12	Now therfore (I pray you) sweare vnto me by the Lorde, that as I haue shewed you mercie, ye shall also shewe mercie vnto my fathers house, Ꟶ geue me a true token.
Josh.2.13	And that ye shall saue alyue, bothe my father, Ꟶ my mother, my brethren, Ꟶ my systers, and all that they haue. And that ye shall delyuer oure soules from death.
Josh.2.14	And the men answered her: oure liues for you to dye, yf ye vtter not this oure busines. And when the Lord hathe geuen vs the land, we will deale mercifully Ꟶ truly with the.
Josh.2.15	And then she lett them downe by a coarde, thorow a windowe: For her house was by the towne wall. And she dwelt by the towne wall.
Josh.2.16	And she sayd vnto them: gett you into the mountayne, lest the pursuers mete you, Ꟶ hyde youre selues there thre dayes, vntill the pursuars be returned and then shall ye goo youre awne waye.
Josh.2.17	And the men sayde vnto her: we will be blamelesse of this thy othe, which thou hast made vs sweare.
Josh.2.18	Beholde, when we come into the lande, thou shalt bynde this purple coarde in the window, which thou lattest vs downe bye. And thou shalt bring thy father, Ꟶ thy mother, thy brethren, and all thy fathers houshold, euen into thy house.
Josh.2.19	And then whosoeuer doth go out at the dores of thy house, into the streat, his bloude shalbe vpon his awne head, Ꟶ we wilbe giltlesse. And whosoeuer shalbe with the in the house, hys bloude shall be on oure heade, yf any mannes hande touche him:
Josh.2.20	And yf thou vtter these oure wordes, we wilbe quyte of thy othe, which thou hast made vs sweare.
Josh.2.21	And she sayde: accordinge vnto youre wordes, so be it: and she sent them awaye to departe. And she bounde the purple coarde in the window.
Josh.2.22	And they departed, and came into the mountayne, and there aboade thre dayes, vntill the pursuars were returned. And the pursuars sought them thorowe out all the waye but founde them not.
Josh.2.23	And the two men returned, Ꟶ descended from the mountayne, and passed ouer, and came to Iosua the sonne of Nun, and tolde hym all that had chaunced them.
Josh.2.24	And they sayd vnto Iosua: the Lord truly hathe delyuered into oure handes all the lande, and all the inhabiters of the contrey faynte at the presence of vs.
Josh.3.1	And Iosua rose erlye: and they remoued from Settim, Ꟶ came to Iordan, he and all the children of Israel, and lodged there, before they went ouer.
Josh.3.2	And after thre dayes it fortuned, that the officers went thorow out the hoste,
Josh.3.3	and commaunded the people sayinge: when ye se the arcke of the testament of the Lord youre God, Ꟶ the preastes that are Leuites bearing it: ye shall departe from youre place, Ꟶ go after it.
Josh.3.4	So yet that there shall be a space betwene you Ꟶ it, aboute a two thousande cubites by measure. And ye shal not come nye vnto it, that ye maye knowe the waye, by which ye must go: for ye haue not gone this waye in tymes past
Josh.3.5	And Iosua sayd vnto the people: Sanctifie youre selues, for tomorowe the Lorde shall do wonders amonge you.
Josh.3.6	And Iosua spake vnto the preastes, saying: Take vp the arcke of the couenaunt: Ꟶ go before the people. And they toke vp the arcke of the testament, and went before the people.
Josh.3.7	And the Lorde sayde vnto Iosua: this daye will I begynne to magnifie the, in the syght of all Israel, that they maye knowe how that as I was with Moses so wyll I be with the.
Josh.3.8	And thou shalt commaunde the preastes that beare the arcke of the couenaunt saying: when ye are come to the edge of the waters of Iordan, ye shall stande still in it.
Josh.3.9	And Iosua sayde vnto the children of Israel: come hither, Ꟶ heare the wordes of the Lord youre God.
Josh.3.10	And Iosua sayde, Herbye ye shall knowe that the liuyng God is among you, Ꟶ that he will wythout fayle cast out before you, the Cananites, Ꟶ the Hethites, the Heuites, the Pheresites, the Gergesites, the Amorites, Ꟶ the Iebusites.
Josh.3.11	Beholde, the arcke of the apointment of the Lord of all the worlde goeth before you into Iordan.
Josh.3.12	Now therfore take from amonge you twelue men out of the tribes of Israel, out of euery tribe a man.
Josh.3.13	And as sone as the sooles of the fete of the preasts (that beare the arcke of the Lord the Gouernour of all the world) tread in the waters of Iordan, the waters of Iordan shall be deuided: Ꟶ the waters that come from aboue, shall stande still vpon an heape.
Josh.3.14	And it fortuned, that when the people were departed from their tentes to goo ouer Iordan, the preastes bearyng the arcke of the appointment, went before the people.
Josh.3.15	And as sone as they that bare the arcke came vnto Iordan, Ꟶ the fete of the preastes that bare the arcke were dipped in the brym of the water (For Iordan vseth to fill all hys banckes all the tyme of haruest)
Josh.3.16	the waters also that came downe from aboue, did ryse vp vpon an heape and departed farre from Adam, that was besyde zarthan, And the waters that were beneth to ward the see of the wildernes, fell awaye Ꟶ departed into the salt see, and the people went ryght ouer agaynst Iericho,
Josh.3.17	And the preastes that bare the arcke of the appointement of the Lorde, stoode drye within Iordane ready prepared, Ꟶ all the Israelites went ouer thorow the drye, vntill all the people were gone cleane ouer thorow Iordan,
Josh.4.1	And it fortuned, that whan the people. were all gone ouer Iordan, the Lorde spake vnto Iosua, sayinge:
Josh.4.2	Take you twelue men out of the people, out of euery trybe a man. And commaunde you them, sayinge: take you hence out of the myddes of Iordan
Josh.4.3	(euen out of the place where the preastes stoode in a redynes) twelue stones, which ye shall take awaye with you, and leaue them in the place, where you shal lodge this night.
Josh.4.4	And Iosua called the twelue men, which he had prepared of the children of Israel, out of euery trybe a man,
Josh.4.5	and Iosua sayde vnto them: gett you before the arcke of the Lord youre God, euen thorow the myddes of Iordan and take vp euery man of you a stone vpon his shulder, according vnto the nombre of the trybes of the children of Israel,
Josh.4.6	that this maye be a signe among you. That when youre children aske thier fathers in tyme to come, sayinge: what meane these stones with you?
Josh.4.7	Ye maye answere them how that the waters of Iordan deuyded at the presence of the arcke of the appoyntement of the Lorde. For whan it went ouer Iordan, the waters of Iordan deuided: And these stones are become a memoriall vnto the children of Israel for euer.
Josh.4.8	And the children of Israel dyd euen so as Iosua commaunded, and toke vp twelue stones out of the myddes of Iordan, as the Lorde sayde vnto Iosua, accordynge to the nombre of the tribes of the children of Israel, Ꟶ caryed them awaye with them vnto the place where they lodged, Ꟶ layed them doune there.
Josh.4.9	And Iosua set vp twelue stones also in the myddes of Iordan, in the place where the fete of the preastes which bare the arcke of the testament, stode. And there haue they continued vnto this daye.
Josh.4.10	For the preastes which bare the arcke stode in the myddes of Iordan, vntill all was finisshed that the Lorde commaunded Iosua to saye vnto the people, according to all that Moses charged Iosua. And the people hasted, and went ouer.
Josh.4.11	It fortuned also, that whan all the people were cleane ouer, the arke of the Lord went ouer also, Ꟶ the preastes before the people.
Josh.4.12	And the children of Ruben, Ꟶ the children of Gad, Ꟶ halfe the tribe of Manasses went before the children of Israel armed, as Moses charged them.
Josh.4.13	Euen fourty thousande prepared for warre, went before the Lorde vnto battell, thorow the playne of Iericho.
Josh.4.14	That daye the Lorde magnified Iosua in the sight of all Israel, and they feared him, as they feared Moses all dayes of his lyfe.
Josh.4.15	And the Lord spake vnto Iosua, saying:
Josh.4.16	commaunde the preastes that beare the arcke of witnesse, to come vp out of Iordan.
Josh.4.17	Iosua therfore commaunded the preastes, saying: Come ye vp out of Iordan,
Josh.4.18	And when the preastes that bare the arcke of the apoyntment of the Lorde were come vp out of the myddes of Iordan, and as sone as the soales of the preastes fete were set on the drye land, the waters of Iordan retourned agayne vnto their place, Ꟶ went ouer all their banckes, as they dyd before.
Josh.4.19	And the people came vp out of Iordan the tenth daye of the fyrst moneth, and pitched in Gilgal, euen in the east border of the cyte Iericho.
Josh.4.20	And the twelue stones which they toke out of Iordan, did Iosua pitche in Gilgal
Josh.4.21	And he spake vnto the children of Israel, saying: Yf youre children aske their fathers in tyme to come, Ꟶ saye: what meane these stones?
Josh.4.22	ye shal shewe youre children, Ꟶ saye: Israel came ouer this Iordan on drie land.
Josh.4.23	For the Lord youre God dryed vp the water of Iordan before you, vntill ye were gone ouer, as the Lorde youre God dyd the red see which he dryed vp before vs, tyll we were gone ouer:
Josh.4.24	that all the people of the worlde maye knowe the hande of the Lord, how myghtie it is, and that ye might feare the Lord youre God for euer.
Josh.5.1	And it fortuned that when all the kinges of the Amorites which are beyond Iordan west warde, Ꟶ all the kinges of the Cananites which were by the see, hearde, how the Lorde had dryed vp the waters of Iordan before the children of Israel, vntill they wer gone ouer theyr hertes fainted for feare. And ther was no sprete in them any moare, for the presence of the children of Israel.
Josh.5.2	That same tyme the Lorde sayde vnto Iosua: Make the sharpe knyues (of stone) Ꟶ goo to agayne and circumcise the children of Israel the seconde tyme.
Josh.5.3	And Iosua made him sharpe knyues (of stone) Ꟶ circuncised the children of Israel in the place called the hille of the foreskynnes.
Josh.5.4	And this is the cause why Iosua circucised all the people that came out of Egipte: Namely such as were males because that all the men of warre, died in the wildernes by the waye, after they came out of Egypte.
Josh.5.5	For all the people that came out were circumcised. But all the people that were borne in the wildernesse by the waye after they came out of Egypte, were not circumcised.
Josh.5.6	For the children of Israel walked fourty yeres in the wildernesse, tyll all the people of the men of warre that came out of Egipte were consumed, because they harkened not vnto the voyce of the Lorde. Wherfore the Lorde sware, that he wolde not shewe them the land which the Lord sware vnto theyr fathers, that he wolde geue vs, euen a lande that floweth wyth milke Ꟶ honye.
Josh.5.7	And their children whom he sett vp in their stead: them Iosua circumcised: for they were vncircumcised, because they circumcised them not by the waye.
Josh.5.8	And when they had circumcised all the people, they abode styll together in the hoste till they were whole.
Josh.5.9	And the Lorde sayde vnto Iosua: this daye I haue taken awaye the shame of Egipte from you: wherfore the name of the same place is called Gilgal vnto this daye.
Josh.5.10	And the children of Israel abode in Gilgall and helde the feast of passeouer the fourtene daye of the moneth at euen in the playne of Ierico.
Josh.5.11	And they did eat of the corne of the land on the morowe after passeouer swete cakes Ꟶ parched corne in the selfe same daye.
Josh.5.12	For the Manna ceased on the morowe, after they had begonne to eat of the corne of the lande, nether had the children of Israel Manna any moare, but dyd eat of the corne of the lande of Canaan that yere.
Josh.5.13	And it fortuned that when Iosua was nye to Iericho, he lyfte vp his eyes Ꟶ loked: and behold, there stode a man against him, hauyng a swerde drawen in his hande. And Iosua went vnto him, and sayde vnto him: arte thou on oure syde or on oure aduersaries.
Josh.5.14	And he sayde, Naye, but as a captayne of the hoste of the lord am I now come. And Iosua fell on his face to the erth, and dyd reuerence, Ꟶ sayde vnto hym, what sayth my Lorde vnto hys seruaunt?
Josh.5.15	And the captayne of the Lordes hoste sayde vnto Iosua: do thy shoo of thy fote, for the place wheron thou standest, is holy. And Iosua did so.
Josh.6.1	And Iericho was shut vp, Ꟶ locked because of the children of Israel, nether myght anye man go out or in.
Josh.6.2	And the Lord sayd vnto Iosua: beholde, I haue geuen into thyne hand Iericho and her kynge and the strong men of warre.
Josh.6.3	And ye shall compasse the cytie, all ye that be men of warre, Ꟶ go rounde aboute it once and so shall you do syxe dayes.
Josh.6.4	And seuen preastes shall beare before the Arke, seuen trompettes of rammes hornes. And the seuenth daye, ye shal compasse the cytie seuen tymes, and the preastes shall blowe with the trompettes.
Josh.6.5	And when they make a longe blaste wyth the rammes horne, Ꟶ ye heare the sounde of the horne, all the people shal showte wt a great showte. And then shall the wall of the citie fall doune, and the people shall ascende vp, euery man streight before him.
Josh.6.6	And Iosua the sonne of Nun, called the preastes, and sayde vnto them: take vp the arcke of the appointement, Ꟶ lett seuen preastes beare seuen trompettes of rammes hornes before the arcke of the Lorde,
Josh.6.7	And he sayde vnto the people, go and compasse the cytie: and lett him that is harnessed, go before the arcke of the Lorde.
Josh.6.8	And when Iosua had spoken vnto the people, the seuen preastes bare the seuen trompettes of rammes hornes, and went forth before the arcke of the Lorde, Ꟶ blewe with the trompettes, and the arcke of the couenaunt of the Lorde folowed them.
Josh.6.9	And all the men of armes went before the Preastes, that blewe with the trompettes, and the commen people came after the arke: and the prestes that went blewe with trompettes.
Josh.6.10	And Iosua commaunded the people sayinge: Ye shall not showte, ner make any noyse wt youre voyce, neither shal any worde procede out of youre mouthe, vntill the daye I bid you showte, then shall ye showte.
Josh.6.11	And so the arcke of the Lord compased the cytie, and went aboute it once: and they retourned into the hoste, and lodged there.
Josh.6.12	And Iosua rose erly in the mornyng, and the Preastes toke vp the arcke of the Lorde,
Josh.6.13	and seuen Preastes bare seuen trompettes of rammes hornes, Ꟶ went before the arcke of the Lorde, and blew with the trompettes. And all the men of armes went before them, but the comen people came after the arcke of the Lorde, which went before with the blowing of the trompettes.
Josh.6.14	And the seconde daye they compased the cytie once, Ꟶ retourned agayne into the hoste, Ꟶ so they dyd sixe dayes.
Josh.6.15	And when the seuenth daye came, they rose erlye: euen with the dawninge of the daye, and compased the cytie after the same maner seuen tymes: only that daye they compased the cytie seuen tymes.
Josh.6.16	And at the seuenth tyme, whan the preastes blewe wt the trompettes, Iosua sayd vnto the people: showt, for the Lorde hath geuen you the cytie.
Josh.6.17	And the cytie shalbe damned bothe it and all that are therin, vnto the Lorde: onlye Rahab the harlot shall lyue, and all that are with her in the house, because she hidd the messengers that we sent.
Josh.6.18	And in anywise be ye ware of the excommunicate thinges, lest ye make youre selues excommunicate, Ꟶ take of the excommunicate thinges, and make the hoste of Israel excommunicate and trouble it.
Josh.6.19	But all the siluer, golde, vesselles of brasse, Ꟶ yron shalbe consecrate vnto the Lorde, Ꟶ shal come into his treasurie.
Josh.6.20	And the people showted, and blewe wyth trompettes. And when the people heard the sounde of the trompe, they showted wt a great showt: Ꟶ the wall fell downe, so that the people went vp into the cytie, euery man streyght before him,
Josh.6.21	Ꟶ toke the citie. And they vtterly destroyed all that was in the cytie, bothe man and woman, younge and olde, oxe, shepe Ꟶ Asse, with the edge of the swerde.
Josh.6.22	Then Iosua sayde vnto the two men that had spyed out the contreye: goo into the harlottes house, and bringe out thense the woman, and all that she hath, as ye sware to her,
Josh.6.23	And the younge men that were spyes, went in, and brought out Rahab, and her father and mother and her brethren, and all that she had. And they brought out all her kinred, Ꟶ put them without the hoste of Israel
Josh.6.24	And they burnt the cytie with fier, and all that was therin. Only the siluer and the golde, the vessels of brasse and yron, they put vnto the treasure of the house of the Lord
Josh.6.25	And Iosua saued Rahab the harlott, Ꟶ her fathers housholde, and all that she had, Ꟶ she dwelt in Israel, euen vnto this daye because she hidd the messengers, which Iosua sent to spye out Iericho.
Josh.6.26	And Iosua sware at that tyme, sayinge: cursed be the man before the Lorde, that riseth vp, Ꟶ bildeth this citie Iericho: he shall laye the foundacion in his eldest sonne, and in his youngest sonne shal he sett vp the gates of it.
Josh.6.27	And so the Lord was wt Iosua, and his fame was noysed thorowe out all landes.
Josh.7.1	But yet the children of Israel trespased in the excommunicate thynges: And Acan the sonne of Carmy, the sonne of zabdi, the sonne of zareh of the tribe of Iuda, toke of the excommunicat thinges. And the wrath of the Lorde waxed whote agaynst the children of Israel.
Josh.7.2	And Iosua sent men from Iericho to Hai, which is besyde Bethauen, on the east syde of Bethel, Ꟶ spake vnto them, sayinge: gett you vp, Ꟶ vewe the countrey. And the men went vp, Ꟶ spyed out Hai.
Josh.7.3	And retourned to Iosua, and sayde vnto him, lett not all the people go vp, but let as it were a two or thre thousande men goo vp, and smyte Hai and make not all the people to laboure thether, for they are but fewe.
Josh.7.4	And so there went vp thether of the people, aboute a thre thousande men, Ꟶ they fledd before the men of Hai.
Josh.7.5	And the men of Hai smote of them vpon a thyrtye and sixe men: for they chased them from before the gate euen vnto Sebarim, Ꟶ smote them in the goyng doune. Wherfore the hertes of the people for feare melted awaye like water.
Josh.7.6	And Iosua rent his clothes, and fell to the erth vpon his face before the arcke of the Lorde vntill the euen tyde, he and the elders of Israel, Ꟶ put erth vpon their heddes.
Josh.7.7	And Iosua sayde Alas, O Lorde God, wherfore hast thou brought thys people ouer Iordan, to diliuer vs into the hande of the Amorites, and to destroie vs: wold to God we had bene content, Ꟶ dwelt on the other syde Iordan.
